Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,State,Month.1,Month - Year (Word),Month - Year (Numeric),Month - Year (Date)
2020,4,12,1,3498849,1438027,18207522,0.079,Florida,April,April 2020,4 2020,2020-04-01
2020,4,17,1,1630351,670074,10512479,0.0637,Illinois,April,April 2020,4 2020,2020-04-01
2020,4,20,1,436642,179460,2371396,0.0757,Kansas,April,April 2020,4 2020,2020-04-01
2020,4,21,1,766428,315002,3691561,0.0853,Kentucky,April,April 2020,4 2020,2020-04-01
2020,4,22,1,778979,320160,3799736,0.0843,Louisiana,April,April 2020,4 2020,2020-04-01
2020,4,25,1,1288456,529555,5862386,0.0903,Massachusetts,April,April 2020,4 2020,2020-04-01
2020,4,29,1,1204389,495004,5077875,0.0975,Missouri,April,April 2020,4 2020,2020-04-01
2020,4,38,1,158589,65180,617880,0.1055,North Dakota,April,April 2020,4 2020,2020-04-01
2020,4,47,1,1113375,457597,5661532,0.0808,Tennessee,April,April 2020,4 2020,2020-04-01
2020,4,48,1,3696936,1519441,23257363,0.0653,Texas,April,April 2020,4 2020,2020-04-01
2020,4,49,1,357329,146862,2484352,0.0591,Utah,April,April 2020,4 2020,2020-04-01
2020,4,51,1,1041156,427915,7094962,0.0603,Virginia,April,April 2020,4 2020,2020-04-01
2020,4,55,1,1299509,534098,4851640,0.1101,Wisconsin,April,April 2020,4 2020,2020-04-01
2020,4,2,2,173410,22370,589481,0.0379,Alaska,April,April 2020,4 2020,2020-04-01
2020,4,5,2,419116,54066,2476087,0.0218,Arkansas,April,April 2020,4 2020,2020-04-01
2020,4,8,2,1435400,185167,4789291,0.0387,Colorado,April,April 2020,4 2020,2020-04-01
2020,4,9,2,997187,128637,3019188,0.0426,Connecticut,April,April 2020,4 2020,2020-04-01
2020,4,10,2,373225,48146,816603,0.059000000000000004,Delaware,April,April 2020,4 2020,2020-04-01
2020,4,12,2,6206215,800602,18207522,0.044000000000000004,Florida,April,April 2020,4 2020,2020-04-01
2020,4,17,2,3094187,399150,10512479,0.038,Illinois,April,April 2020,4 2020,2020-04-01
2020,4,21,2,586330,75637,3691561,0.0205,Kentucky,April,April 2020,4 2020,2020-04-01
2020,4,22,2,788818,101758,3799736,0.0268,Louisiana,April,April 2020,4 2020,2020-04-01
2020,4,25,2,2399196,309496,5862386,0.0528,Massachusetts,April,April 2020,4 2020,2020-04-01
2020,4,29,2,1280565,165193,5077875,0.0325,Missouri,April,April 2020,4 2020,2020-04-01
2020,4,38,2,133607,17235,617880,0.0279,North Dakota,April,April 2020,4 2020,2020-04-01
2020,4,41,2,1407574,181577,3547474,0.0512,Oregon,April,April 2020,4 2020,2020-04-01
2020,4,47,2,1332668,171914,5661532,0.0304,Tennessee,April,April 2020,4 2020,2020-04-01
2020,4,48,2,5769815,744306,23257363,0.032,Texas,April,April 2020,4 2020,2020-04-01
2020,4,49,2,352927,45528,2484352,0.0183,Utah,April,April 2020,4 2020,2020-04-01
2020,4,51,2,2373129,306134,7094962,0.0431,Virginia,April,April 2020,4 2020,2020-04-01
2020,4,55,2,1375711,177467,4851640,0.0366,Wisconsin,April,April 2020,4 2020,2020-04-01
2020,4,2,3,1029292,46318,589481,0.0786,Alaska,April,April 2020,4 2020,2020-04-01
2020,4,5,3,4164013,187381,2476087,0.0757,Arkansas,April,April 2020,4 2020,2020-04-01
2020,4,8,3,9134800,411066,4789291,0.0858,Colorado,April,April 2020,4 2020,2020-04-01
2020,4,9,3,3653464,164406,3019188,0.0545,Connecticut,April,April 2020,4 2020,2020-04-01
2020,4,10,3,1310444,58970,816603,0.0722,Delaware,April,April 2020,4 2020,2020-04-01
2020,4,12,3,31766390,1429488,18207522,0.0785,Florida,April,April 2020,4 2020,2020-04-01
2020,4,17,3,18280735,822633,10512479,0.0783,Illinois,April,April 2020,4 2020,2020-04-01
2020,4,20,3,4083550,183760,2371396,0.0775,Kansas,April,April 2020,4 2020,2020-04-01
2020,4,21,3,6190006,278550,3691561,0.0755,Kentucky,April,April 2020,4 2020,2020-04-01
2020,4,25,3,9339014,420256,5862386,0.0717,Massachusetts,April,April 2020,4 2020,2020-04-01
2020,4,29,3,10295949,463318,5077875,0.0912,Missouri,April,April 2020,4 2020,2020-04-01
2020,4,38,3,1663237,74846,617880,0.1211,North Dakota,April,April 2020,4 2020,2020-04-01
2020,4,41,3,7050587,317276,3547474,0.0894,Oregon,April,April 2020,4 2020,2020-04-01
2020,4,47,3,10169227,457615,5661532,0.0808,Tennessee,April,April 2020,4 2020,2020-04-01
2020,4,48,3,57955922,2608016,23257363,0.1121,Texas,April,April 2020,4 2020,2020-04-01
2020,4,51,3,12256665,551550,7094962,0.0777,Virginia,April,April 2020,4 2020,2020-04-01
2020,5,2,1,162836,66926,589481,0.1135,Alaska,May,May 2020,5 2020,2020-05-01
2020,5,5,1,389313,160008,2476087,0.0646,Arkansas,May,May 2020,5 2020,2020-05-01
2020,5,8,1,1267600,520984,4789291,0.1088,Colorado,May,May 2020,5 2020,2020-05-01
2020,5,9,1,657748,270334,3019188,0.0895,Connecticut,May,May 2020,5 2020,2020-05-01
2020,5,10,1,398143,163637,816603,0.2004,Delaware,May,May 2020,5 2020,2020-05-01
2020,5,12,1,3759949,1545339,18207522,0.0849,Florida,May,May 2020,5 2020,2020-05-01
2020,5,17,1,1885364,774884,10512479,0.0737,Illinois,May,May 2020,5 2020,2020-05-01
2020,5,20,1,354336,145632,2371396,0.0614,Kansas,May,May 2020,5 2020,2020-05-01
2020,5,21,1,726668,298661,3691561,0.0809,Kentucky,May,May 2020,5 2020,2020-05-01
2020,5,22,1,860348,353603,3799736,0.0931,Louisiana,May,May 2020,5 2020,2020-05-01
2020,5,25,1,1313240,539742,5862386,0.0921,Massachusetts,May,May 2020,5 2020,2020-05-01
2020,5,29,1,1217312,500315,5077875,0.0985,Missouri,May,May 2020,5 2020,2020-05-01
2020,5,38,1,171132,70335,617880,0.1138,North Dakota,May,May 2020,5 2020,2020-05-01
2020,5,47,1,1128527,463825,5661532,0.0819,Tennessee,May,May 2020,5 2020,2020-05-01
2020,5,48,1,3906776,1605685,23257363,0.069,Texas,May,May 2020,5 2020,2020-05-01
2020,5,49,1,286799,117874,2484352,0.0474,Utah,May,May 2020,5 2020,2020-05-01
2020,5,51,1,1193072,490353,7094962,0.0691,Virginia,May,May 2020,5 2020,2020-05-01
2020,5,55,1,1199306,492915,4851640,0.1016,Wisconsin,May,May 2020,5 2020,2020-05-01
2020,5,2,2,192257,24801,589481,0.0421,Alaska,May,May 2020,5 2020,2020-05-01
2020,5,5,2,460357,59386,2476087,0.024,Arkansas,May,May 2020,5 2020,2020-05-01
2020,5,8,2,1441100,185902,4789291,0.0388,Colorado,May,May 2020,5 2020,2020-05-01
2020,5,9,2,1123087,144878,3019188,0.048,Connecticut,May,May 2020,5 2020,2020-05-01
2020,5,10,2,349884,45135,816603,0.0553,Delaware,May,May 2020,5 2020,2020-05-01
2020,5,12,2,5839550,753302,18207522,0.0414,Florida,May,May 2020,5 2020,2020-05-01
2020,5,17,2,3189446,411438,10512479,0.0391,Illinois,May,May 2020,5 2020,2020-05-01
2020,5,21,2,594242,76657,3691561,0.0208,Kentucky,May,May 2020,5 2020,2020-05-01
2020,5,22,2,854269,110201,3799736,0.028999999999999998,Louisiana,May,May 2020,5 2020,2020-05-01
2020,5,25,2,2316822,298870,5862386,0.051,Massachusetts,May,May 2020,5 2020,2020-05-01
2020,5,29,2,1118837,144330,5077875,0.0284,Missouri,May,May 2020,5 2020,2020-05-01
2020,5,38,2,114532,14775,617880,0.0239,North Dakota,May,May 2020,5 2020,2020-05-01
2020,5,41,2,1280473,165181,3547474,0.0466,Oregon,May,May 2020,5 2020,2020-05-01
2020,5,47,2,1292873,166781,5661532,0.0295,Tennessee,May,May 2020,5 2020,2020-05-01
2020,5,48,2,5343889,689362,23257363,0.0296,Texas,May,May 2020,5 2020,2020-05-01
2020,5,49,2,274020,35349,2484352,0.0142,Utah,May,May 2020,5 2020,2020-05-01
2020,5,51,2,2516758,324662,7094962,0.0458,Virginia,May,May 2020,5 2020,2020-05-01
2020,5,55,2,1023082,131978,4851640,0.0272,Wisconsin,May,May 2020,5 2020,2020-05-01
2020,5,2,3,1325679,59656,589481,0.1012,Alaska,May,May 2020,5 2020,2020-05-01
2020,5,5,3,4560783,205235,2476087,0.0829,Arkansas,May,May 2020,5 2020,2020-05-01
2020,5,8,3,11226400,505188,4789291,0.1055,Colorado,May,May 2020,5 2020,2020-05-01
2020,5,9,3,4463149,200842,3019188,0.0665,Connecticut,May,May 2020,5 2020,2020-05-01
2020,5,10,3,1774619,79858,816603,0.0978,Delaware,May,May 2020,5 2020,2020-05-01
2020,5,12,3,37372548,1681765,18207522,0.0924,Florida,May,May 2020,5 2020,2020-05-01
2020,5,17,3,22083420,993754,10512479,0.0945,Illinois,May,May 2020,5 2020,2020-05-01
2020,5,20,3,4789450,215525,2371396,0.0909,Kansas,May,May 2020,5 2020,2020-05-01
2020,5,21,3,6523404,293553,3691561,0.0795,Kentucky,May,May 2020,5 2020,2020-05-01
2020,5,25,3,8093156,364192,5862386,0.0621,Massachusetts,May,May 2020,5 2020,2020-05-01
2020,5,29,3,10412428,468559,5077875,0.0923,Missouri,May,May 2020,5 2020,2020-05-01
2020,5,38,3,1668102,75065,617880,0.1215,North Dakota,May,May 2020,5 2020,2020-05-01
2020,5,41,3,8139362,366271,3547474,0.1032,Oregon,May,May 2020,5 2020,2020-05-01
2020,5,47,3,10296763,463354,5661532,0.0818,Tennessee,May,May 2020,5 2020,2020-05-01
2020,5,48,3,52663183,2369843,23257363,0.1019,Texas,May,May 2020,5 2020,2020-05-01
2020,5,51,3,13468290,606073,7094962,0.0854,Virginia,May,May 2020,5 2020,2020-05-01
2020,6,2,1,164974,67804,589481,0.115,Alaska,June,June 2020,6 2020,2020-06-01
2020,6,5,1,403284,165750,2476087,0.0669,Arkansas,June,June 2020,6 2020,2020-06-01
2020,6,8,1,1555500,639311,4789291,0.1335,Colorado,June,June 2020,6 2020,2020-06-01
2020,6,9,1,707720,290873,3019188,0.0963,Connecticut,June,June 2020,6 2020,2020-06-01
2020,6,10,1,464948,191094,816603,0.23399999999999999,Delaware,June,June 2020,6 2020,2020-06-01
2020,6,12,1,4817947,1980176,18207522,0.1088,Florida,June,June 2020,6 2020,2020-06-01
2020,6,17,1,2150157,883714,10512479,0.0841,Illinois,June,June 2020,6 2020,2020-06-01
2020,6,20,1,421672,173307,2371396,0.0731,Kansas,June,June 2020,6 2020,2020-06-01
2020,6,21,1,743544,305597,3691561,0.0828,Kentucky,June,June 2020,6 2020,2020-06-01
2020,6,22,1,853285,350700,3799736,0.0923,Louisiana,June,June 2020,6 2020,2020-06-01
2020,6,25,1,2041665,839124,5862386,0.1431,Massachusetts,June,June 2020,6 2020,2020-06-01
2020,6,29,1,1511011,621026,5077875,0.1223,Missouri,June,June 2020,6 2020,2020-06-01
2020,6,38,1,233857,96115,617880,0.1556,North Dakota,June,June 2020,6 2020,2020-06-01
2020,6,47,1,1166361,479374,5661532,0.0847,Tennessee,June,June 2020,6 2020,2020-06-01
2020,6,48,1,4026484,1654885,23257363,0.0712,Texas,June,June 2020,6 2020,2020-06-01
2020,6,49,1,308472,126782,2484352,0.051,Utah,June,June 2020,6 2020,2020-06-01
2020,6,51,1,1122002,461143,7094962,0.065,Virginia,June,June 2020,6 2020,2020-06-01
2020,6,55,1,1246502,512313,4851640,0.1056,Wisconsin,June,June 2020,6 2020,2020-06-01
2020,6,2,2,216480,27926,589481,0.0474,Alaska,June,June 2020,6 2020,2020-06-01
2020,6,5,2,406776,52474,2476087,0.0212,Arkansas,June,June 2020,6 2020,2020-06-01
2020,6,8,2,1730600,223247,4789291,0.0466,Colorado,June,June 2020,6 2020,2020-06-01
2020,6,9,2,1166461,150473,3019188,0.0498,Connecticut,June,June 2020,6 2020,2020-06-01
2020,6,10,2,535262,69049,816603,0.0846,Delaware,June,June 2020,6 2020,2020-06-01
2020,6,12,2,6365895,821200,18207522,0.0451,Florida,June,June 2020,6 2020,2020-06-01
2020,6,17,2,3508397,452583,10512479,0.0431,Illinois,June,June 2020,6 2020,2020-06-01
2020,6,21,2,579422,74745,3691561,0.0202,Kentucky,June,June 2020,6 2020,2020-06-01
2020,6,22,2,833160,107478,3799736,0.0283,Louisiana,June,June 2020,6 2020,2020-06-01
2020,6,25,2,2962165,382119,5862386,0.0652,Massachusetts,June,June 2020,6 2020,2020-06-01
2020,6,29,2,1327277,171219,5077875,0.0337,Missouri,June,June 2020,6 2020,2020-06-01
2020,6,38,2,143106,18461,617880,0.0299,North Dakota,June,June 2020,6 2020,2020-06-01
2020,6,41,2,1201871,155041,3547474,0.0437,Oregon,June,June 2020,6 2020,2020-06-01
2020,6,47,2,1288152,166172,5661532,0.0294,Tennessee,June,June 2020,6 2020,2020-06-01
2020,6,48,2,5518415,711876,23257363,0.0306,Texas,June,June 2020,6 2020,2020-06-01
2020,6,49,2,297701,38403,2484352,0.0155,Utah,June,June 2020,6 2020,2020-06-01
2020,6,51,2,2475614,319354,7094962,0.045,Virginia,June,June 2020,6 2020,2020-06-01
2020,6,55,2,1309909,168978,4851640,0.0348,Wisconsin,June,June 2020,6 2020,2020-06-01
2020,6,2,3,1374767,61865,589481,0.1049,Alaska,June,June 2020,6 2020,2020-06-01
2020,6,5,3,4295133,193281,2476087,0.0781,Arkansas,June,June 2020,6 2020,2020-06-01
2020,6,8,3,11534000,519030,4789291,0.1084,Colorado,June,June 2020,6 2020,2020-06-01
2020,6,9,3,5764363,259396,3019188,0.0859,Connecticut,June,June 2020,6 2020,2020-06-01
2020,6,10,3,2392080,107644,816603,0.1318,Delaware,June,June 2020,6 2020,2020-06-01
2020,6,12,3,38453648,1730414,18207522,0.095,Florida,June,June 2020,6 2020,2020-06-01
2020,6,17,3,25509158,1147912,10512479,0.1092,Illinois,June,June 2020,6 2020,2020-06-01
2020,6,20,3,5635898,253615,2371396,0.1069,Kansas,June,June 2020,6 2020,2020-06-01
2020,6,21,3,6041900,271886,3691561,0.0737,Kentucky,June,June 2020,6 2020,2020-06-01
2020,6,25,3,10335283,465088,5862386,0.0793,Massachusetts,June,June 2020,6 2020,2020-06-01
2020,6,29,3,11099851,499493,5077875,0.0984,Missouri,June,June 2020,6 2020,2020-06-01
2020,6,38,3,2091390,94113,617880,0.1523,North Dakota,June,June 2020,6 2020,2020-06-01
2020,6,41,3,7969948,358648,3547474,0.1011,Oregon,June,June 2020,6 2020,2020-06-01
2020,6,47,3,10124934,455622,5661532,0.0805,Tennessee,June,June 2020,6 2020,2020-06-01
2020,6,48,3,62290399,2803068,23257363,0.1205,Texas,June,June 2020,6 2020,2020-06-01
2020,6,51,3,15263372,686852,7094962,0.0968,Virginia,June,June 2020,6 2020,2020-06-01
2020,7,2,1,175495,72128,589481,0.1224,Alaska,July,July 2020,7 2020,2020-07-01
2020,7,5,1,474558,195043,2476087,0.0788,Arkansas,July,July 2020,7 2020,2020-07-01
2020,7,8,1,1381100,567632,4789291,0.1185,Colorado,July,July 2020,7 2020,2020-07-01
2020,7,9,1,813347,334286,3019188,0.1107,Connecticut,July,July 2020,7 2020,2020-07-01
2020,7,10,1,342808,140894,816603,0.1725,Delaware,July,July 2020,7 2020,2020-07-01
2020,7,12,1,3820769,1570336,18207522,0.0862,Florida,July,July 2020,7 2020,2020-07-01
2020,7,17,1,1884415,774494,10512479,0.0737,Illinois,July,July 2020,7 2020,2020-07-01
2020,7,20,1,409960,168494,2371396,0.0711,Kansas,July,July 2020,7 2020,2020-07-01
2020,7,21,1,835948,343575,3691561,0.0931,Kentucky,July,July 2020,7 2020,2020-07-01
2020,7,25,1,1503653,618001,5862386,0.1054,Massachusetts,July,July 2020,7 2020,2020-07-01
2020,7,29,1,1333888,548228,5077875,0.10800000000000001,Missouri,July,July 2020,7 2020,2020-07-01
2020,7,38,1,175783,72247,617880,0.1169,North Dakota,July,July 2020,7 2020,2020-07-01
2020,7,47,1,1210807,497642,5661532,0.0879,Tennessee,July,July 2020,7 2020,2020-07-01
2020,7,48,1,4926963,2024982,23257363,0.0871,Texas,July,July 2020,7 2020,2020-07-01
2020,7,55,1,1732920,712230,4851640,0.1468,Wisconsin,July,July 2020,7 2020,2020-07-01
2020,7,2,2,215312,27775,589481,0.0471,Alaska,July,July 2020,7 2020,2020-07-01
2020,7,5,2,480659,62005,2476087,0.025,Arkansas,July,July 2020,7 2020,2020-07-01
2020,7,8,2,1560700,201330,4789291,0.042,Colorado,July,July 2020,7 2020,2020-07-01
2020,7,9,2,1149992,148349,3019188,0.0491,Connecticut,July,July 2020,7 2020,2020-07-01
2020,7,10,2,382726,49372,816603,0.0605,Delaware,July,July 2020,7 2020,2020-07-01
2020,7,12,2,5676407,732257,18207522,0.0402,Florida,July,July 2020,7 2020,2020-07-01
2020,7,17,2,3027919,390602,10512479,0.0372,Illinois,July,July 2020,7 2020,2020-07-01
2020,7,21,2,604072,77925,3691561,0.0211,Kentucky,July,July 2020,7 2020,2020-07-01
2020,7,25,2,2007489,258966,5862386,0.0442,Massachusetts,July,July 2020,7 2020,2020-07-01
2020,7,29,2,1206621,155654,5077875,0.0307,Missouri,July,July 2020,7 2020,2020-07-01
2020,7,38,2,120188,15504,617880,0.0251,North Dakota,July,July 2020,7 2020,2020-07-01
2020,7,41,2,1843532,237816,3547474,0.067,Oregon,July,July 2020,7 2020,2020-07-01
2020,7,47,2,1254104,161779,5661532,0.0286,Tennessee,July,July 2020,7 2020,2020-07-01
2020,7,48,2,6024774,777196,23257363,0.0334,Texas,July,July 2020,7 2020,2020-07-01
2020,7,55,2,1500450,193558,4851640,0.0399,Wisconsin,July,July 2020,7 2020,2020-07-01
2020,7,2,3,1510352,67966,589481,0.1153,Alaska,July,July 2020,7 2020,2020-07-01
2020,7,5,3,4936863,222159,2476087,0.0897,Arkansas,July,July 2020,7 2020,2020-07-01
2020,7,8,3,12535100,564080,4789291,0.1178,Colorado,July,July 2020,7 2020,2020-07-01
2020,7,9,3,5525593,248652,3019188,0.0824,Connecticut,July,July 2020,7 2020,2020-07-01
2020,7,10,3,2309364,103921,816603,0.1273,Delaware,July,July 2020,7 2020,2020-07-01
2020,7,12,3,36221876,1629984,18207522,0.0895,Florida,July,July 2020,7 2020,2020-07-01
2020,7,17,3,24537761,1104199,10512479,0.105,Illinois,July,July 2020,7 2020,2020-07-01
2020,7,20,3,5489627,247033,2371396,0.1042,Kansas,July,July 2020,7 2020,2020-07-01
2020,7,21,3,6685745,300859,3691561,0.0815,Kentucky,July,July 2020,7 2020,2020-07-01
2020,7,25,3,11251830,506332,5862386,0.0864,Massachusetts,July,July 2020,7 2020,2020-07-01
2020,7,29,3,12167060,547518,5077875,0.1078,Missouri,July,July 2020,7 2020,2020-07-01
2020,7,38,3,2108602,94887,617880,0.1536,North Dakota,July,July 2020,7 2020,2020-07-01
2020,7,41,3,8860090,398704,3547474,0.1124,Oregon,July,July 2020,7 2020,2020-07-01
2020,7,47,3,11436086,514624,5661532,0.0909,Tennessee,July,July 2020,7 2020,2020-07-01
2020,7,48,3,64598749,2906944,23257363,0.125,Texas,July,July 2020,7 2020,2020-07-01
2020,8,2,1,167964,69033,589481,0.1171,Alaska,August,August 2020,8 2020,2020-08-01
2020,8,5,1,390528,160507,2476087,0.0648,Arkansas,August,August 2020,8 2020,2020-08-01
2020,8,8,1,1331600,547288,4789291,0.1143,Colorado,August,August 2020,8 2020,2020-08-01
2020,8,17,1,1969242,809358,10512479,0.077,Illinois,August,August 2020,8 2020,2020-08-01
2020,8,20,1,571628,234939,2371396,0.0991,Kansas,August,August 2020,8 2020,2020-08-01
2020,8,21,1,768236,315745,3691561,0.0855,Kentucky,August,August 2020,8 2020,2020-08-01
2020,8,25,1,1248417,513099,5862386,0.0875,Massachusetts,August,August 2020,8 2020,2020-08-01
2020,8,29,1,1314526,540270,5077875,0.1064,Missouri,August,August 2020,8 2020,2020-08-01
2020,8,38,1,193446,79506,617880,0.1287,North Dakota,August,August 2020,8 2020,2020-08-01
2020,8,47,1,1178002,484159,5661532,0.0855,Tennessee,August,August 2020,8 2020,2020-08-01
2020,8,48,1,3280388,1348239,23257363,0.057999999999999996,Texas,August,August 2020,8 2020,2020-08-01
2020,8,55,1,1459821,599987,4851640,0.1237,Wisconsin,August,August 2020,8 2020,2020-08-01
2020,8,2,2,187945,24245,589481,0.0411,Alaska,August,August 2020,8 2020,2020-08-01
2020,8,5,2,408563,52705,2476087,0.0213,Arkansas,August,August 2020,8 2020,2020-08-01
2020,8,8,2,1596100,205897,4789291,0.043,Colorado,August,August 2020,8 2020,2020-08-01
2020,8,17,2,2820336,363823,10512479,0.0346,Illinois,August,August 2020,8 2020,2020-08-01
2020,8,21,2,548172,70714,3691561,0.0192,Kentucky,August,August 2020,8 2020,2020-08-01
2020,8,25,2,2033090,262269,5862386,0.0447,Massachusetts,August,August 2020,8 2020,2020-08-01
2020,8,29,2,1343512,173313,5077875,0.0341,Missouri,August,August 2020,8 2020,2020-08-01
2020,8,38,2,124278,16032,617880,0.0259,North Dakota,August,August 2020,8 2020,2020-08-01
2020,8,41,2,1637737,211268,3547474,0.0596,Oregon,August,August 2020,8 2020,2020-08-01
2020,8,47,2,1238165,159723,5661532,0.0282,Tennessee,August,August 2020,8 2020,2020-08-01
2020,8,48,2,4856719,626517,23257363,0.0269,Texas,August,August 2020,8 2020,2020-08-01
2020,8,55,2,1229634,158623,4851640,0.0327,Wisconsin,August,August 2020,8 2020,2020-08-01
2020,8,2,3,1275847,57413,589481,0.0974,Alaska,August,August 2020,8 2020,2020-08-01
2020,8,5,3,4776575,214946,2476087,0.0868,Arkansas,August,August 2020,8 2020,2020-08-01
2020,8,8,3,12090800,544086,4789291,0.1136,Colorado,August,August 2020,8 2020,2020-08-01
2020,8,17,3,22083621,993763,10512479,0.0945,Illinois,August,August 2020,8 2020,2020-08-01
2020,8,20,3,5224253,235091,2371396,0.0991,Kansas,August,August 2020,8 2020,2020-08-01
2020,8,21,3,7100587,319526,3691561,0.0866,Kentucky,August,August 2020,8 2020,2020-08-01
2020,8,25,3,10909138,490911,5862386,0.0837,Massachusetts,August,August 2020,8 2020,2020-08-01
